Car No	Manufacture	Speed	Millage	User Rating
59-H2 5745	FIAT	209.4558138	207	4
59-H2 5746	FIAT	223.5642721	208	2
59-H2 5747	FIAT	162.0509888	209	4
59-H2 5748	FIAT	61.23140786	210	3
59-H2 5749	FORD	49.84909766	211	1
59-H2 5750	FORD	58.02238735	212	5
59-H2 5751	FORD	291.9339555	213	4
59-H2 5752	FORD	18.0488236	214	2
59-H2 5753	FORD	119.2739245	215	2
59-H2 5754	Honda	47.94235604	216	3
59-H2 5755	Honda	51.84049219	217	2
59-H2 5756	Honda	109.1370383	218	1
59-H2 5757	Honda	134.4823141	219	4
59-H2 5758	Honda	18.49694127	220	3
59-H2 5759	Honda	260.5835227	221	4
59-H2 5738	Audi	225.5534301	200	4
59-H2 5739	Audi	193.458731	201	3
59-H2 5740	Audi	134.824182	202	2
59-H2 5741	Audi	11.16716098	203	1
59-H2 5742	Audi	289.4984022	204	4
59-H2 5743	FIAT	139.8535169	205	5
59-H2 5744	FIAT	232.9576754	206	1
59-H2 5745	FIAT	92.40903158	207	4
59-H2 5746	FIAT	261.3168717	208	2
59-H2 5747	FIAT	72.75299573	209	4
59-H2 5748	FIAT	53.5749977	210	3
59-H2 5749	FORD	29.90469589	211	1
59-H2 5750	FORD	173.5366885	212	5
59-H2 5751	FORD	258.2841535	213	4
59-H2 5752	FORD	225.7476432	214	2
59-H2 5753	FORD	35.95855504	215	2
59-H2 5754	Honda	257.1669691	216	3
59-H2 5755	Honda	171.0143922	217	2
59-H2 5756	Honda	58.04732985	218	1
59-H2 5757	Honda	229.2223647	219	4
59-H2 5758	Honda	120.5259517	220	3
59-H2 5759	Honda	260.0304589	221	4
59-H2 5738	Audi	290.5583759	200	4
59-H2 5739	Audi	241.1720424	201	3
59-H2 5740	Audi	129.3406692	202	2
59-H2 5741	Audi	243.02185	203	1
59-H2 5742	Audi	82.26517154	204	4
59-H2 5743	FIAT	105.1945803	205	5
59-H2 5744	FIAT	178.8854496	206	1
59-H2 5745	FIAT	154.0980554	207	4
59-H2 5746	FIAT	53.23998636	208	2
59-H2 5747	FIAT	256.6403478	209	4
59-H2 5748	FIAT	204.611085	210	3
59-H2 5749	FORD	168.5721986	211	1
59-H2 5750	FORD	59.75998985	212	5
59-H2 5751	FORD	76.83358606	213	4
59-H2 5752	FORD	66.57369268	214	2
59-H2 5753	FORD	203.1260504	215	2
59-H2 5754	Honda	183.0677261	216	3
59-H2 5755	Honda	86.92455267	217	2
59-H2 5756	Honda	122.7030215	218	1
59-H2 5757	Honda	54.39468332	219	4
59-H2 5758	Honda	21.18885635	220	3
59-H2 5759	Honda	262.5268018	221	4
59-H2 5738	Audi	209.4599345	200	4
59-H2 5739	Audi	60.71870127	201	3
59-H2 5740	Audi	298.1431927	202	2
59-H2 5741	Audi	34.6457317	203	1
59-H2 5742	Audi	69.6784876	204	4
59-H2 5743	FIAT	230.8591336	205	5
59-H2 5744	FIAT	68.77677535	206	1
59-H2 5745	FIAT	159.4209251	207	4
59-H2 5746	FIAT	37.11535868	208	2
59-H2 5747	FIAT	62.51087183	209	4
59-H2 5748	FIAT	34.88887503	210	3
59-H2 5749	FORD	276.8579022	211	1
59-H2 5750	FORD	84.04091554	212	5
59-H2 5751	FORD	3.33048056	213	4
59-H2 5752	FORD	251.8460264	214	2
59-H2 5753	FORD	0.926403657	215	2
59-H2 5754	Honda	236.5538163	216	3
59-H2 5755	Honda	45.8054446	217	2
59-H2 5756	Honda	151.3637215	218	1
59-H2 5757	Honda	70.52026657	219	4
59-H2 5758	Honda	103.3309173	220	3
59-H2 5759	Honda	156.3158967	221	4
59-H2 5738	Audi	17.56774767	200	4
59-H2 5739	Audi	123.0019406	201	3
59-H2 5740	Audi	145.2301252	202	2
59-H2 5741	Audi	209.5134448	203	1
59-H2 5742	Audi	248.3882747	204	4
59-H2 5743	FIAT	93.56860986	205	5
59-H2 5744	FIAT	184.6893341	206	1
59-H2 5745	FIAT	122.9086196	207	4
59-H2 5746	FIAT	85.47067567	208	2
59-H2 5747	FIAT	208.5838727	209	4
59-H2 5748	FIAT	282.8190936	210	3
59-H2 5749	FORD	156.7133116	211	1
59-H2 5750	FORD	121.1237878	212	5
59-H2 5751	FORD	145.1997008	213	4
59-H2 5752	FORD	248.5787986	214	2
59-H2 5753	FORD	183.6166445	215	2
59-H2 5754	Honda	29.01065301	216	3
59-H2 5755	Honda	163.6043188	217	2
59-H2 5756	Honda	258.4056201	218	1
59-H2 5757	Honda	284.5588452	219	4
59-H2 5758	Honda	27.66143044	220	3
59-H2 5759	Honda	165.4690386	221	4
59-H2 5738	Audi	174.7283496	200	4
59-H2 5739	Audi	209.2931908	201	3
59-H2 5740	Audi	62.24354576	202	2
59-H2 5741	Audi	211.0160743	203	1
59-H2 5742	Audi	7.13490195	204	4
59-H2 5743	FIAT	40.8211973	205	5
59-H2 5744	FIAT	51.46175562	206	1
59-H2 5745	FIAT	261.9463071	207	4
59-H2 5746	FIAT	112.3269307	208	2
59-H2 5747	FIAT	155.2671339	209	4
59-H2 5748	FIAT	282.9219255	210	3
59-H2 5749	FORD	49.70337768	211	1
59-H2 5750	FORD	287.9044981	212	5
59-H2 5751	FORD	183.1400824	213	4
59-H2 5752	FORD	276.7022282	214	2
59-H2 5753	FORD	250.6639893	215	2
59-H2 5754	Honda	62.06894245	216	3
59-H2 5755	Honda	170.7811467	217	2
59-H2 5756	Honda	159.9548687	218	1
59-H2 5757	Honda	56.50362874	219	4
59-H2 5758	Honda	277.8549642	220	3
59-H2 5759	Honda	18.88218351	221	4
59-H2 5738	Audi	173.4967375	200	4
59-H2 5739	Audi	279.5972149	201	3
59-H2 5740	Audi	61.88769936	202	2
59-H2 5741	Audi	299.2229981	203	1
59-H2 5742	Audi	235.7123657	204	4
59-H2 5743	FIAT	74.66979221	205	5
59-H2 5744	FIAT	66.43645628	206	1
59-H2 5745	FIAT	87.05155875	207	4
59-H2 5746	FIAT	130.4698627	208	2
59-H2 5747	FIAT	225.6819654	209	4
59-H2 5748	FIAT	87.12002912	210	3
59-H2 5749	FORD	138.6947002	211	1
59-H2 5750	FORD	257.7918493	212	5
59-H2 5751	FORD	213.4592251	213	4
59-H2 5752	FORD	202.5535666	214	2
59-H2 5753	FORD	13.38905528	215	2
59-H2 5754	Honda	199.5927453	216	3
59-H2 5755	Honda	266.1578575	217	2
59-H2 5756	Honda	145.9062536	218	1
59-H2 5757	Honda	257.9653172	219	4
59-H2 5758	Honda	40.49532437	220	3
59-H2 5759	Honda	296.6774471	221	4
59-H2 5738	Audi	24.71200391	200	4
59-H2 5739	Audi	102.8258992	201	3
59-H2 5740	Audi	113.0467694	202	2
59-H2 5741	Audi	241.5696108	203	1
59-H2 5742	Audi	60.79451696	204	4
59-H2 5743	FIAT	161.0963839	205	5
59-H2 5744	FIAT	34.88068017	206	1
59-H2 5745	FIAT	207.1114574	207	4
59-H2 5746	FIAT	32.48343354	208	2
59-H2 5747	FIAT	105.58399	209	4
59-H2 5748	FIAT	213.4028802	210	3
59-H2 5749	FORD	139.8137641	211	1
59-H2 5750	FORD	71.41403613	212	5
59-H2 5751	FORD	281.8073509	213	4
59-H2 5752	FORD	39.66159965	214	2
59-H2 5753	FORD	12.8534069	215	2
59-H2 5754	Honda	257.9822346	216	3
59-H2 5755	Honda	286.3594134	217	2
59-H2 5756	Honda	9.516421812	218	1
59-H2 5757	Honda	175.6581514	219	4
59-H2 5758	Honda	266.6629823	220	3
59-H2 5759	Honda	60.02727744	221	4
59-H2 5738	Audi	148.4526398	200	4
59-H2 5739	Audi	294.7969703	201	3
59-H2 5740	Audi	136.2573624	202	2
59-H2 5741	Audi	134.877486	203	1
59-H2 5742	Audi	164.0746613	204	4
59-H2 5743	FIAT	100.719415	205	5
59-H2 5744	FIAT	104.5797811	206	1
59-H2 5745	FIAT	248.8345555	207	4
59-H2 5746	FIAT	97.47203855	208	2
59-H2 5747	FIAT	219.3013136	209	4
59-H2 5748	FIAT	249.1067773	210	3
59-H2 5749	FORD	207.2748664	211	1
59-H2 5750	FORD	88.57844057	212	5
59-H2 5751	FORD	36.82843498	213	4
59-H2 5752	FORD	144.2352688	214	2
59-H2 5753	FORD	278.7873795	215	2
59-H2 5754	Honda	220.5552032	216	3
59-H2 5755	Honda	115.0765695	217	2
59-H2 5756	Honda	162.4401	218	1
59-H2 5757	Honda	144.5531731	219	4
59-H2 5758	Honda	194.9357839	220	3
59-H2 5759	Honda	240.7048948	221	4
59-H2 5738	Audi	243.7382997	200	4
59-H2 5739	Audi	107.2263143	201	3
59-H2 5740	Audi	259.6983188	202	2
59-H2 5741	Audi	167.8545284	203	1
59-H2 5742	Audi	129.3498835	204	4
59-H2 5743	FIAT	196.1143685	205	5
59-H2 5744	FIAT	296.2665703	206	1
59-H2 5745	FIAT	297.5395	207	4
59-H2 5746	FIAT	153.0470569	208	2
59-H2 5747	FIAT	87.64382405	209	4
59-H2 5748	FIAT	180.8035799	210	3
59-H2 5749	FORD	98.84023299	211	1
59-H2 5750	FORD	45.22004076	212	5
59-H2 5751	FORD	94.72775083	213	4
59-H2 5752	FORD	12.32790797	214	2
59-H2 5753	FORD	120.8646703	215	2
59-H2 5754	Honda	265.7775018	216	3
59-H2 5755	Honda	6.610513196	217	2
59-H2 5756	Honda	67.74180916	218	1
59-H2 5757	Honda	197.654139	219	4
59-H2 5758	Honda	241.9341861	220	3
59-H2 5759	Honda	8.357362275	221	4
59-H2 5738	Audi	42.19600139	200	4
59-H2 5739	Audi	256.8615993	201	3
59-H2 5740	Audi	108.1028944	202	2
59-H2 5741	Audi	266.2778731	203	1
59-H2 5742	Audi	182.9557552	204	4
59-H2 5743	FIAT	5.354473707	205	5
59-H2 5744	FIAT	88.38844649	206	1
59-H2 5745	FIAT	104.2354451	207	4
59-H2 5746	FIAT	279.9800003	208	2
59-H2 5747	FIAT	241.6341964	209	4
59-H2 5748	FIAT	196.2205859	210	3
59-H2 5749	FORD	47.05444959	211	1
59-H2 5750	FORD	36.32081113	212	5
59-H2 5751	FORD	223.2311472	213	4
59-H2 5752	FORD	175.7682691	214	2
59-H2 5753	FORD	59.78099431	215	2
59-H2 5754	Honda	51.22448373	216	3
59-H2 5755	Honda	128.1238095	217	2
59-H2 5756	Honda	5.577562695	218	1
59-H2 5757	Honda	87.61848319	219	4
59-H2 5758	Honda	156.4736121	220	3
59-H2 5759	Honda	147.1413553	221	4
59-H2 5738	Audi	226.9439737	200	4
59-H2 5739	Audi	238.7183977	201	3
59-H2 5740	Audi	230.8886011	202	2
59-H2 5741	Audi	119.7905737	203	1
59-H2 5742	Audi	277.263718	204	4
59-H2 5743	FIAT	83.32627991	205	5
59-H2 5744	FIAT	299.1993602	206	1
59-H2 5745	FIAT	109.6841403	207	4
59-H2 5746	FIAT	222.521495	208	2
59-H2 5747	FIAT	22.33038814	209	4
59-H2 5748	FIAT	103.2777416	210	3
59-H2 5749	FORD	0.301007234	211	1
59-H2 5750	FORD	174.5574918	212	5
59-H2 5751	FORD	145.8465347	213	4
59-H2 5752	FORD	217.3716466	214	2
59-H2 5753	FORD	165.6680241	215	2
59-H2 5754	Honda	89.22879554	216	3
59-H2 5755	Honda	91.17625857	217	2
59-H2 5756	Honda	97.64738712	218	1
59-H2 5757	Honda	218.2858219	219	4
59-H2 5758	Honda	210.5635747	220	3
59-H2 5759	Honda	216.456155	221	4
59-H2 5738	Audi	66.81092809	200	4
59-H2 5739	Audi	200.2786582	201	3
59-H2 5740	Audi	22.58841132	202	2
59-H2 5741	Audi	156.4292317	203	1
59-H2 5742	Audi	17.59954181	204	4
59-H2 5743	FIAT	266.091223	205	5
59-H2 5744	FIAT	223.4247403	206	1
59-H2 5745	FIAT	283.0878738	207	4
59-H2 5746	FIAT	45.21117087	208	2
59-H2 5747	FIAT	172.0599766	209	4
59-H2 5748	FIAT	55.43781531	210	3
59-H2 5749	FORD	177.657164	211	1
59-H2 5750	FORD	101.1226412	212	5
59-H2 5751	FORD	77.91318532	213	4
59-H2 5752	FORD	229.0566822	214	2
59-H2 5753	FORD	264.3800676	215	2
59-H2 5754	Honda	185.8820296	216	3
59-H2 5755	Honda	122.9743759	217	2
59-H2 5756	Honda	282.4050573	218	1
59-H2 5757	Honda	150.8810026	219	4
59-H2 5758	Honda	87.27672968	220	3
59-H2 5759	Honda	257.9774225	221	4
59-H2 5738	Audi	297.9532464	200	4
59-H2 5739	Audi	273.9728277	201	3
59-H2 5740	Audi	52.86450299	202	2
59-H2 5741	Audi	272.4213471	203	1
59-H2 5742	Audi	162.4679815	204	4
59-H2 5743	FIAT	10.33964889	205	5
59-H2 5744	FIAT	245.2322861	206	1
59-H2 5745	FIAT	195.0620007	207	4
59-H2 5746	FIAT	262.3180204	208	2
59-H2 5747	FIAT	144.7356235	209	4
59-H2 5748	FIAT	230.0422411	210	3
59-H2 5749	FORD	195.5110633	211	1
59-H2 5750	FORD	252.5174256	212	5
59-H2 5751	FORD	16.2596847	213	4
59-H2 5752	FORD	34.7000506	214	2
59-H2 5753	FORD	69.57295074	215	2
59-H2 5754	Honda	16.73994628	216	3
59-H2 5755	Honda	49.15595951	217	2
59-H2 5756	Honda	199.9973676	218	1
59-H2 5757	Honda	45.28850576	219	4
59-H2 5758	Honda	127.658514	220	3
59-H2 5759	Honda	276.0650514	221	4
59-H2 5738	Audi	139.6693901	200	4
59-H2 5739	Audi	91.1098209	201	3
59-H2 5740	Audi	239.8111017	202	2
59-H2 5741	Audi	104.755121	203	1
59-H2 5742	Audi	75.8897437	204	4
59-H2 5743	FIAT	23.76564956	205	5
59-H2 5744	FIAT	194.6156007	206	1
59-H2 5745	FIAT	42.6960746	207	4
59-H2 5746	FIAT	288.719824	208	2
59-H2 5747	FIAT	98.75621501	209	4
59-H2 5748	FIAT	83.90996685	210	3
59-H2 5749	FORD	8.147373796	211	1
59-H2 5750	FORD	268.4078996	212	5
59-H2 5751	FORD	28.75926058	213	4
59-H2 5752	FORD	283.8886467	214	2
59-H2 5753	FORD	37.52424516	215	2
59-H2 5754	Honda	116.5087627	216	3
59-H2 5755	Honda	19.00431024	217	2
59-H2 5756	Honda	210.3622979	218	1
59-H2 5757	Honda	298.0310117	219	4
59-H2 5758	Honda	21.37194285	220	3
59-H2 5759	Honda	94.75783152	221	4
59-H2 5738	Audi	118.9425045	200	4
59-H2 5739	Audi	127.7405798	201	3
59-H2 5740	Audi	298.2536844	202	2
59-H2 5741	Audi	76.93554178	203	1
59-H2 5742	Audi	203.4487896	204	4
59-H2 5743	FIAT	4.826762612	205	5
59-H2 5744	FIAT	19.4974495	206	1
59-H2 5745	FIAT	130.7429934	207	4
59-H2 5746	FIAT	37.62352166	208	2
59-H2 5747	FIAT	194.594719	209	4
59-H2 5748	FIAT	18.48521391	210	3
59-H2 5749	FORD	109.3898289	211	1
59-H2 5750	FORD	91.99406198	212	5
59-H2 5751	FORD	232.3426734	213	4
59-H2 5752	FORD	131.3952061	214	2
59-H2 5753	FORD	11.49999287	215	2
59-H2 5754	Honda	154.3228374	216	3
59-H2 5755	Honda	158.0992456	217	2
59-H2 5756	Honda	231.1981316	218	1
59-H2 5757	Honda	142.6218772	219	4
59-H2 5758	Honda	1.468464698	220	3
59-H2 5759	Honda	124.0842056	221	4
59-H2 5738	Audi	47.31229936	200	4
59-H2 5739	Audi	171.2602539	201	3
59-H2 5740	Audi	217.8075857	202	2
59-H2 5741	Audi	298.2028492	203	1
59-H2 5742	Audi	266.3184601	204	4
59-H2 5743	FIAT	256.5932101	205	5
59-H2 5744	FIAT	184.4833555	206	1
59-H2 5745	FIAT	225.2545281	207	4
59-H2 5746	FIAT	99.36997776	208	2
59-H2 5747	FIAT	295.7106371	209	4
59-H2 5748	FIAT	238.9908429	210	3
59-H2 5749	FORD	202.5177951	211	1
59-H2 5750	FORD	154.172608	212	5
59-H2 5751	FORD	5.434518298	213	4
59-H2 5752	FORD	168.0636329	214	2
59-H2 5753	FORD	36.90450495	215	2
59-H2 5754	Honda	235.7586947	216	3
59-H2 5755	Honda	269.0395266	217	2
59-H2 5756	Honda	203.4512923	218	1
59-H2 5757	Honda	274.4762226	219	4
59-H2 5758	Honda	252.3702366	220	3
59-H2 5759	Honda	243.7913893	221	4
59-H2 5738	Audi	280.9880107	200	4
59-H2 5739	Audi	250.605805	201	3
59-H2 5740	Audi	288.6271167	202	2
59-H2 5741	Audi	234.8303048	203	1
59-H2 5742	Audi	62.19988705	204	4
59-H2 5743	FIAT	110.3408216	205	5
59-H2 5744	FIAT	218.6796113	206	1
59-H2 5745	FIAT	296.2313465	207	4
59-H2 5746	FIAT	25.1024114	208	2
59-H2 5747	FIAT	149.4261193	209	4
59-H2 5748	FIAT	218.5228537	210	3
59-H2 5749	FORD	172.6295629	211	1
59-H2 5750	FORD	255.1300984	212	5
59-H2 5751	FORD	80.60873422	213	4
59-H2 5752	FORD	281.5188334	214	2
59-H2 5753	FORD	209.1014375	215	2
59-H2 5754	Honda	42.83610678	216	3
59-H2 5755	Honda	18.62382593	217	2
59-H2 5756	Honda	149.1472865	218	1
59-H2 5757	Honda	161.7708674	219	4
59-H2 5758	Honda	114.3982955	220	3
59-H2 5759	Honda	15.79403567	221	4
59-H2 5738	Audi	204.9635806	200	4
59-H2 5739	Audi	251.1442051	201	3
59-H2 5740	Audi	200.3524389	202	2
59-H2 5741	Audi	231.6832625	203	1
59-H2 5742	Audi	215.6633563	204	4
59-H2 5743	FIAT	88.12449217	205	5
59-H2 5744	FIAT	30.33099419	206	1
59-H2 5745	FIAT	177.6807982	207	4
59-H2 5746	FIAT	208.429464	208	2
59-H2 5747	FIAT	155.7001448	209	4
59-H2 5748	FIAT	37.43619885	210	3
59-H2 5749	FORD	247.7429943	211	1
59-H2 5750	FORD	173.8787393	212	5
59-H2 5751	FORD	139.2039677	213	4
59-H2 5752	FORD	56.79992027	214	2
59-H2 5753	FORD	188.103586	215	2
59-H2 5754	Honda	294.3888649	216	3
59-H2 5755	Honda	91.01294585	217	2
59-H2 5756	Honda	57.21401188	218	1
59-H2 5757	Honda	92.864028	219	4
59-H2 5758	Honda	41.86771097	220	3
59-H2 5759	Honda	269.2261174	221	4
59-H2 5738	Audi	267.5495315	200	4
59-H2 5739	Audi	183.804456	201	3
59-H2 5740	Audi	16.97647977	202	2
59-H2 5741	Audi	4.612523841	203	1
59-H2 5742	Audi	273.8248797	204	4
59-H2 5743	FIAT	101.5759342	205	5
59-H2 5744	FIAT	50.17979321	206	1
59-H2 5745	FIAT	124.4479746	207	4
59-H2 5746	FIAT	62.32684659	208	2
59-H2 5747	FIAT	57.42165246	209	4
59-H2 5748	FIAT	10.41608249	210	3
59-H2 5749	FORD	152.6526206	211	1
59-H2 5750	FORD	174.5124559	212	5
59-H2 5751	FORD	288.0523937	213	4
59-H2 5752	FORD	225.2433434	214	2
59-H2 5753	FORD	237.5084797	215	2
59-H2 5754	Honda	148.7757091	216	3
59-H2 5755	Honda	238.1992194	217	2
59-H2 5756	Honda	148.0633491	218	1
59-H2 5757	Honda	140.0058838	219	4
59-H2 5758	Honda	107.6206359	220	3
59-H2 5759	Honda	57.03290566	221	4
59-H2 5738	Audi	35.34422608	200	4
59-H2 5739	Audi	265.9532431	201	3
59-H2 5740	Audi	24.69983537	202	2
59-H2 5741	Audi	263.8833289	203	1
59-H2 5742	Audi	213.8348068	204	4
59-H2 5743	FIAT	263.4330471	205	5
59-H2 5744	FIAT	239.550986	206	1
59-H2 5745	FIAT	83.20602229	207	4
59-H2 5746	FIAT	66.11317509	208	2
59-H2 5747	FIAT	236.27797	209	4
59-H2 5748	FIAT	157.4693485	210	3
59-H2 5749	FORD	45.66762582	211	1
59-H2 5750	FORD	202.6165217	212	5
59-H2 5751	FORD	59.25189116	213	4
59-H2 5752	FORD	294.11055	214	2
59-H2 5753	FORD	43.79411013	215	2
59-H2 5754	Honda	86.67717108	216	3
59-H2 5755	Honda	124.6314049	217	2
59-H2 5756	Honda	191.2512934	218	1
59-H2 5757	Honda	21.89934664	219	4
59-H2 5758	Honda	42.28447619	220	3
59-H2 5759	Honda	262.0021882	221	4
59-H2 5738	Audi	4.219431677	200	4
59-H2 5739	Audi	286.2881684	201	3
59-H2 5740	Audi	282.2130889	202	2
59-H2 5741	Audi	106.5908103	203	1
59-H2 5742	Audi	278.7776887	204	4
59-H2 5743	FIAT	132.2099304	205	5
59-H2 5744	FIAT	246.926077	206	1
59-H2 5745	FIAT	176.2699058	207	4
59-H2 5746	FIAT	98.65620513	208	2
59-H2 5747	FIAT	291.1012118	209	4
59-H2 5748	FIAT	67.57776102	210	3
59-H2 5749	FORD	73.72219382	211	1
59-H2 5750	FORD	85.82918467	212	5
59-H2 5751	FORD	5.180611681	213	4
59-H2 5752	FORD	121.1840838	214	2
59-H2 5753	FORD	49.05473877	215	2
59-H2 5754	Honda	189.0378324	216	3
59-H2 5755	Honda	247.9514762	217	2
59-H2 5756	Honda	89.26705667	218	1
59-H2 5757	Honda	127.9557985	219	4
59-H2 5758	Honda	236.1738263	220	3
59-H2 5759	Honda	154.3539633	221	4
59-H2 5738	Audi	183.4765239	200	4
59-H2 5739	Audi	284.1830019	201	3
59-H2 5740	Audi	289.2634248	202	2
59-H2 5741	Audi	43.62475822	203	1
59-H2 5742	Audi	214.2695663	204	4
59-H2 5743	FIAT	28.11240769	205	5
59-H2 5744	FIAT	51.04907772	206	1
59-H2 5745	FIAT	265.7225774	207	4
59-H2 5746	FIAT	34.54666269	208	2
59-H2 5747	FIAT	42.83167746	209	4
59-H2 5748	FIAT	44.00530396	210	3
59-H2 5749	FORD	87.59820146	211	1
59-H2 5750	FORD	30.89810243	212	5
59-H2 5751	FORD	234.1128237	213	4
59-H2 5752	FORD	198.2499081	214	2
59-H2 5753	FORD	125.4763121	215	2
59-H2 5754	Honda	236.0479231	216	3
59-H2 5755	Honda	273.7123751	217	2
59-H2 5756	Honda	142.9452085	218	1
59-H2 5757	Honda	124.8403827	219	4
59-H2 5758	Honda	274.1967249	220	3
59-H2 5759	Honda	101.5685878	221	4
59-H2 5738	Audi	205.3844046	200	4
59-H2 5739	Audi	78.96201482	201	3
59-H2 5740	Audi	16.78086964	202	2
59-H2 5741	Audi	31.37160303	203	1
59-H2 5742	Audi	151.9855482	204	4
59-H2 5743	FIAT	99.43868413	205	5
59-H2 5744	FIAT	159.9348622	206	1
59-H2 5745	FIAT	253.2678903	207	4
59-H2 5746	FIAT	101.7975144	208	2
59-H2 5747	FIAT	118.5772239	209	4
59-H2 5748	FIAT	69.40853119	210	3
59-H2 5749	FORD	163.9550133	211	1
59-H2 5750	FORD	154.7012104	212	5
59-H2 5751	FORD	209.6484872	213	4
59-H2 5752	FORD	218.6487933	214	2
59-H2 5753	FORD	13.99744026	215	2
59-H2 5754	Honda	136.1451641	216	3
59-H2 5755	Honda	9.741457619	217	2
59-H2 5756	Honda	24.47314939	218	1
59-H2 5757	Honda	289.1011121	219	4
59-H2 5758	Honda	114.2851585	220	3
59-H2 5759	Honda	82.17619497	221	4
59-H2 5738	Audi	290.252917	200	4
59-H2 5739	Audi	290.1736094	201	3
59-H2 5740	Audi	259.9002878	202	2
59-H2 5741	Audi	297.3102119	203	1
59-H2 5742	Audi	107.4269407	204	4
59-H2 5743	FIAT	7.069444012	205	5
59-H2 5744	FIAT	128.6809142	206	1
59-H2 5745	FIAT	249.0528829	207	4
59-H2 5746	FIAT	126.9773242	208	2
59-H2 5747	FIAT	154.9210818	209	4
59-H2 5748	FIAT	35.20536224	210	3
59-H2 5749	FORD	267.3138196	211	1
59-H2 5750	FORD	193.0192902	212	5
59-H2 5751	FORD	81.02035823	213	4
59-H2 5752	FORD	126.3936674	214	2
59-H2 5753	FORD	277.243308	215	2
59-H2 5754	Honda	7.497222427	216	3
59-H2 5755	Honda	176.1836826	217	2
59-H2 5756	Honda	60.74140427	218	1
59-H2 5757	Honda	41.35336462	219	4
59-H2 5758	Honda	117.851045	220	3
59-H2 5759	Honda	164.5580696	221	4
59-H2 5738	Audi	219.2692333	200	4
59-H2 5739	Audi	128.9941112	201	3
59-H2 5740	Audi	187.5003228	202	2
59-H2 5741	Audi	288.6845041	203	1
59-H2 5742	Audi	240.6505561	204	4
59-H2 5743	FIAT	106.9450547	205	5
59-H2 5744	FIAT	74.5337937	206	1
59-H2 5745	FIAT	217.1622037	207	4
59-H2 5746	FIAT	30.69444166	208	2
59-H2 5747	FIAT	231.9410649	209	4
59-H2 5748	FIAT	124.3700341	210	3
59-H2 5749	FORD	7.475596167	211	1
59-H2 5750	FORD	121.2840745	212	5
59-H2 5751	FORD	177.8321699	213	4
59-H2 5752	FORD	118.8333566	214	2
59-H2 5753	FORD	215.4134574	215	2
59-H2 5754	Honda	198.0246876	216	3
59-H2 5755	Honda	79.72458547	217	2
59-H2 5756	Honda	270.0386729	218	1
59-H2 5757	Honda	222.3587609	219	4
59-H2 5758	Honda	109.2135802	220	3
59-H2 5759	Honda	106.8216747	221	4
59-H2 5738	Audi	1.203604866	200	4
59-H2 5739	Audi	17.56790818	201	3
59-H2 5740	Audi	45.94517794	202	2
59-H2 5741	Audi	122.785032	203	1
59-H2 5742	Audi	234.7116842	204	4
59-H2 5743	FIAT	244.2865799	205	5
59-H2 5744	FIAT	27.32416477	206	1
59-H2 5745	FIAT	147.3099598	207	4
59-H2 5746	FIAT	126.0733681	208	2
59-H2 5747	FIAT	45.26354455	209	4
59-H2 5748	FIAT	63.69575485	210	3
59-H2 5749	FORD	160.4083024	211	1
59-H2 5750	FORD	193.5583535	212	5
59-H2 5751	FORD	129.8068273	213	4
59-H2 5752	FORD	16.17407675	214	2
59-H2 5753	FORD	101.7263138	215	2
59-H2 5754	Honda	94.17998174	216	3
59-H2 5755	Honda	76.98075554	217	2
59-H2 5756	Honda	31.85920325	218	1
59-H2 5757	Honda	30.47374603	219	4
59-H2 5758	Honda	216.9358869	220	3
59-H2 5759	Honda	56.06779428	221	4
59-H2 5738	Audi	297.916662	200	4
59-H2 5739	Audi	92.34563157	201	3
59-H2 5740	Audi	14.00013499	202	2
59-H2 5741	Audi	92.89709384	203	1
59-H2 5742	Audi	288.1984347	204	4
59-H2 5743	FIAT	23.72229494	205	5
59-H2 5744	FIAT	98.61382805	206	1
59-H2 5745	FIAT	296.9397394	207	4
59-H2 5746	FIAT	259.4856451	208	2
59-H2 5747	FIAT	140.5398106	209	4
59-H2 5748	FIAT	226.6803491	210	3
59-H2 5749	FORD	214.3782676	211	1
59-H2 5750	FORD	114.893407	212	5
59-H2 5751	FORD	36.6553075	213	4
59-H2 5752	FORD	80.5358005	214	2
59-H2 5753	FORD	255.8925292	215	2
59-H2 5754	Honda	170.8992719	216	3
59-H2 5755	Honda	182.4070104	217	2
59-H2 5756	Honda	259.8540306	218	1
59-H2 5757	Honda	204.5775767	219	4
59-H2 5758	Honda	5.190498394	220	3
59-H2 5759	Honda	83.5596494	221	4
59-H2 5738	Audi	142.5592784	200	4
59-H2 5739	Audi	139.0977044	201	3
59-H2 5740	Audi	148.2040564	202	2
59-H2 5741	Audi	65.26047317	203	1
59-H2 5742	Audi	201.8924565	204	4
59-H2 5743	FIAT	150.1018926	205	5
59-H2 5744	FIAT	83.88372072	206	1
59-H2 5745	FIAT	7.451798591	207	4
59-H2 5746	FIAT	188.9155143	208	2
59-H2 5747	FIAT	212.6923719	209	4
59-H2 5748	FIAT	33.7766462	210	3
59-H2 5749	FORD	27.2367142	211	1
59-H2 5750	FORD	220.2703618	212	5
59-H2 5751	FORD	78.35937023	213	4
59-H2 5752	FORD	188.178221	214	2
59-H2 5753	FORD	44.8235149	215	2
59-H2 5754	Honda	197.8928576	216	3
59-H2 5755	Honda	250.8317565	217	2
59-H2 5756	Honda	102.1533454	218	1
59-H2 5757	Honda	66.40590243	219	4
